"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Armenia","ARM","Population ages 70-74, female (% of female population)","SP.POP.7074.FE.5Y","2.10685147855809","1.92005179087068","1.68099841175653","1.43661067563905","1.24742159724923","1.13472217553751","1.08557804278902","1.09239437039762","1.14367766183251","1.22535697040767","1.32629121091817","1.4484445003226","1.59399907958637","1.74370657152147","1.87058726680714","1.96764517369568","2.03124582899549","2.05832255812507","2.06523178292777","2.08759381100539","2.12792244264028","2.16645955156404","2.18671555739687","2.17083808805344","2.1196551207795","2.01803973730152","1.85559300797436","1.68730772355639","1.55717340136086","1.44244379082659","1.3729395497862","1.37825367825735","1.46869421358963","1.64768706116348","1.91531855005993","2.24733006621246","2.59784406870515","2.94921839212177","3.25100453952459","3.45937543839295","3.57103773342319","3.6027062792163","3.57136557901798","3.48412765581705","3.36095319349456","3.2990052125225","3.3700468750677","3.54304978752962","3.76606868996754","3.98513224879758","4.11032479693301","4.04472860824938","3.7286446631797","3.2112479864902","2.64992373059082","2.21189940749215","2.02130367747007","2.11975789060244","2.44099093655589","2.87314161805213","3.29797515934878","3.64759934179442","3.93794917048949","4.21390167966093",
"American Samoa","ASM","Population ages 70-74, female (% of female population)","SP.POP.7074.FE.5Y","0.890344368827713","0.906464787329415","0.878166465621231","0.836214145566664","0.78665400786654","0.69532514103293","0.580410099983054","0.526294149089264","0.530239604513017","0.54463285565298","0.605969362791223","0.713203503196482","0.811027058481233","0.859352621025494","0.866654923375022","0.850269597677312","0.80885339109246","0.759334173353671","0.725014630340074","0.717360114777618","0.723939723473668","0.750570433529482","0.78726483357453","0.825432236475181","0.870125684821141","0.904907182377579","0.913367014260472","0.893712861797968","0.8602795331888","0.827950544937959","0.833315435665042","0.862863366004859","0.894703437544787","0.936899423446509","0.976937233251106","1.00946251388729","1.05203938115331","1.08601775115309","1.09450224490164","1.09088333215272","1.07097858042839","1.04539346236409","1.01721576509657","0.999263700431261","0.996759650605804","1.0166489550124","1.05903118258482","1.106242367646","1.16013899949323","1.19864263300007","1.21924307624407","1.23926312079105","1.27070994827198","1.28562489333864","1.30296915537619","1.3773459752624","1.47373849571565","1.58101968702675","1.71058048579662","1.86874632136551","2.02419580119045","2.20038688120988","2.39737494140494","2.5776558177197",
"Antigua and Barbuda","ATG","Population ages 70-74, female (% of female population)","SP.POP.7074.FE.5Y","1.66065355866664","1.62515937101572","1.53030404725149","1.4276013977907","1.38750754080185","1.41257867678855","1.48692450514523","1.60417890149291","1.71783237476668","1.78587387172689","1.82630944328442","1.86248096521026","1.89646335212711","1.94944364522474","2.02504819791314","2.10953047836663","2.19906554453403","2.28311844871437","2.35388897026512","2.41587449699656","2.46687852799907","2.50086785466327","2.52567505192707","2.55093970636872","2.58343545015498","2.62507271669575","2.66946478625204","2.69881945164492","2.6963570018544","2.66002415458937","2.59030273496985","2.47444290857169","2.34270015229791","2.23609020358651","2.16163666776273","2.12135610274183","2.07087667567641","2.01160541586074","1.97555689029326","1.9480269982966","1.92213346751368","1.90176681070239","1.87313542328948","1.83285344431271","1.8094508179053","1.81006195434569","1.83659136134847","1.86156690547724","1.86630510328483","1.86539087856429","1.87039192859915","1.89413880845837","1.94582966656889","2.01398691824442","2.08351159407889","2.19166445447306","2.32337300582426","2.44132736028201","2.56522646629096","2.69439627872206","2.81032862880329","2.94199164416888","3.09814009513893","3.24490065283827",
"Australia","AUS","Population ages 70-74, female (% of female population)","SP.POP.7074.FE.5Y","2.81873164640102","2.84438537066085","2.87009312502126","2.87567837545644","2.86236017107203","2.83986517340606","2.80559990736718","2.76173849241533","2.71278888579506","2.66625587586923","2.64302516284707","2.64029675433647","2.64329958331911","2.66111395948534","2.67832661569233","2.68166904058038","2.69893872602869","2.74173589930491","2.79997411237167","2.86193914450616","2.93100364495362","3.01073698557739","3.08374402134485","3.15418992556719","3.225637738081","3.27320098484775","3.28763779005482","3.2723809797511","3.22489495663204","3.17718889885531","3.18685408138688","3.25416963481476","3.33765373420081","3.43082375546122","3.51567180204995","3.55231239309063","3.54841790863496","3.53221225936784","3.51594208037623","3.49486101576185","3.46281700575984","3.41928855431716","3.35814749803954","3.28698208840515","3.22381063068544","3.17763466328658","3.15908670274057","3.16887560246686","3.19167392911628","3.22321006874193","3.26222463819591","3.30886095044592","3.36614313042264","3.43575234544448","3.52370657247265","3.62263676038297","3.75135173276141","3.92782129344796","4.09561553105788","4.21810465297637","4.32754348955756","4.40631652870773","4.43098943548008","4.45507034798123",
"Austria","AUT","Population ages 70-74, female (% of female population)","SP.POP.7074.FE.5Y","4.04011195665399","4.06173569693866","4.10386247194261","4.15063221190959","4.21798073979617","4.31573218103","4.4179419147699","4.50127707184528","4.57542913708575","4.63885328828716","4.70174778291486","4.77384658058534","4.85649974619567","4.93017975932198","4.99748939219815","5.05828983219838","5.11094557916772","5.14854599925309","5.18262698979148","5.23321989620164","5.28986999678508","5.29775381287521","5.29052135828246","5.30098236781201","5.27679290559896","5.09822051855117","4.72278844441601","4.25425345962162","3.782307848045","3.48980632046566","3.57938568015909","3.98173038108679","4.4740058934852","4.96456972204143","5.30779900555644","5.39896142683903","5.31725399868623","5.14997481372346","4.95359591779381","4.77064660063551","4.61951591071764","4.49821135795836","4.40444916572736","4.31314028185621","4.20187881674803","4.07602184676657","3.96633301931229","3.88841908447663","3.8739646990755","4.11867507411207","4.58672819813599","5.02220319100787","5.31146707436387","5.46851896375721","5.40863568644221","5.03356492974089","4.64732747954468","4.55833008442176","4.63272724035159","4.67376766999672","4.79649885948398","4.94199753849699","4.94512395310252","4.90633104064157",
"Azerbaijan","AZE","Population ages 70-74, female (% of female population)","SP.POP.7074.FE.5Y","1.52572347526133","1.49791034962111","1.47424877739677","1.45702824474663","1.44840686874623","1.45286881340643","1.4715098430325","1.50290508443676","1.54510203949396","1.58893441864398","1.62778614460513","1.66093017545934","1.68861855316416","1.70464871766304","1.70513857255718","1.69571144563064","1.68713773060643","1.69036937103297","1.73954473463905","1.8177548713058","1.87438808545552","1.90705487772287","1.91618205115569","1.89491827349067","1.83616290814809","1.74295382467132","1.63088476164811","1.53015736750965","1.46307682666868","1.42933436704274","1.41934232158678","1.43043888483273","1.46320608863019","1.51713471784712","1.56669506374379","1.59111322462349","1.60502385693773","1.62589624351647","1.65163868235463","1.72373429901108","1.84570857239255","1.95185172422785","2.02626233598437","2.07458080699431","2.09601600742231","2.11978955861073","2.1764490598838","2.24007640976074","2.2744257795198","2.28878355903454","2.2666833517963","2.16596628432978","1.99036536760739","1.76554786173878","1.53558402107491","1.35421778251832","1.26691787237402","1.29121094616434","1.41579082064838","1.60953324298258","1.81644124464451","2.0094322790999","2.19751329583352","2.3778952360743",
"Burundi","BDI","Population ages 70-74, female (% of female population)","SP.POP.7074.FE.5Y","1.0459444680893","1.03450161788142","1.02131892013867","1.01245831620338","1.00785111858023","1.01004841660039","1.02100065680365","1.04002105197429","1.06240896990335","1.08163391982105","1.09432774937574","1.09998484433827","1.10688900182161","1.11007397311749","1.10597532336825","1.10463345082963","1.10502010135148","1.10368175836859","1.09963709313367","1.09716389423658","1.08269234219309","1.06818332646403","1.06266201780453","1.05500839263143","1.04839548875932","1.04264691219926","1.03709623195324","1.02722165024044","1.0129739476206","0.996710638907737","0.978632411930887","0.958463924893239","0.933336122038301","0.934426516909088","0.918793189750293","0.881942597060734","0.872790636144749","0.866325324564636","0.854699042396504","0.843588732010164","0.835212783299367","0.826969664931264","0.820008333743303","0.813459214406023","0.805817732560757","0.799223599913033","0.794263890335683","0.790277819572339","0.78603844409572","0.778828953702845","0.772073316274714","0.768189612793728","0.764087116571987","0.760396300303848","0.758219238855266","0.760433174781458","0.764048591365021","0.763831226503582","0.760881824278683","0.750489920676325","0.757000647179245","0.783457107740939","0.806076764812403","0.826857566803655",
"Belgium","BEL","Population ages 70-74, female (% of female population)","SP.POP.7074.FE.5Y","3.74450005495504","3.77432345524442","3.81859674517459","3.87572043840511","3.9420885559948","4.00839713663762","4.09357469556762","4.18520526746595","4.24931207968397","4.30772978320924","4.38201396017349","4.45322285793808","4.51996472065133","4.58303055021699","4.63936068708994","4.67431427463968","4.67970893021183","4.67987340813205","4.69510450613118","4.69584752086492","4.68449117212357","4.66505851101447","4.64662392746145","4.6394838999179","4.63332809785602","4.54783586758366","4.3184226156159","3.982305211786","3.60837016458826","3.36815475279554","3.45116565540154","3.79405198060504","4.21123827596592","4.64571392396433","4.97457596984674","5.07745344338469","5.05495380525168","5.0216086133879","4.98333695834312","4.94648778093963","4.93802975094359","4.95429691400705","4.97559743772387","4.96465279301653","4.91124862603935","4.81240377636592","4.68006257507561","4.56220304826764","4.49760998115869","4.47035210982517","4.40655537147219","4.2690636092744","4.11520516567579","4.02725836471933","4.00640415281268","4.0546934968446","4.26003721220615","4.54681172494823","4.75659952702453","4.89560125396794","5.00682173098168","5.03941539412118","5.02654058335015","5.04986923456784",
"Benin","BEN","Population ages 70-74, female (% of female population)","SP.POP.7074.FE.5Y","1.81505331550448","1.79128607711499","1.76685168975976","1.74430153358543","1.72565055522565","1.71012483151089","1.69820735557889","1.69035550577885","1.68231875323747","1.66750333987955","1.64463143660035","1.61526247111167","1.57940814782504","1.54108912399329","1.50634041149863","1.47711779948752","1.45306293416535","1.43413645562907","1.41843685466449","1.40176682365413","1.3823287244639","1.36057094055769","1.33706877476473","1.3140358517061","1.29330865273702","1.27499096668567","1.25915375547758","1.24587755710874","1.23353983523105","1.22025100094704","1.20543327559315","1.18921924823385","1.17177778255037","1.14372346353031","1.12092541811491","1.11016251944495","1.0964448697458","1.08138172268341","1.06731887615664","1.05568318325221","1.04656526225543","1.03971429966488","1.03484682848517","1.03110751918721","1.027080648185","1.02194924265085","1.01817209257465","1.01553216937381","1.01347657424772","1.01449802679775","1.01859429745051","1.02447768318586","1.03182421088572","1.04037081519262","1.04773665564214","1.05187969643018","1.05142767838432","1.044004793867","1.02647550511038","0.992112009818975","0.958336099076936","0.936870296880742","0.921195533504643","0.91704187386096",
"Burkina Faso","BFA","Population ages 70-74, female (% of female population)","SP.POP.7074.FE.5Y","0.715824018486176","0.735302889911358","0.757387827573681","0.780583025042687","0.802795141418766","0.823925010973453","0.843801779854324","0.86204274617576","0.879934077236018","0.8995391458615","0.92128762275963","0.945150593438144","0.970936893025827","0.996890312616864","1.02115407003914","1.04322962625738","1.06286417925115","1.07895606494337","1.09256068162491","1.10597991456849","1.11911166074243","1.13153002057829","1.14366425889829","1.15445806362113","1.16224614157519","1.16651356083725","1.16719638414482","1.16432870920627","1.15862684543409","1.15114225489781","1.1430377274102","1.13474874890918","1.12560967365943","1.11487520365252","1.10283427932652","1.08995800115685","1.0765005891918","1.06210386892654","1.04633836854825","1.03015300228607","1.01467136763168","0.999698995446612","0.984901337504412","0.97096506456179","0.958550062146926","0.948130523370878","0.940300577130988","0.93562846058232","0.933934946627297","0.933333417907153","0.932650376499081","0.932203825669201","0.932392369335624","0.934178155317272","0.938664595976014","0.945583579457323","0.952294839507648","0.953833960649476","0.940416374561354","0.915846413305986","0.891103125506611","0.868215703788986","0.852068998955305","0.851523704913095",
"Bangladesh","BGD","Population ages 70-74, female (% of female population)","SP.POP.7074.FE.5Y","0.849061472657071","0.850504476168596","0.858265864153006","0.869733481756772","0.881507224700977","0.891717787949715","0.900787121925804","0.908483572997032","0.914251300238993","0.919109873900047","0.920315927311871","0.898950996560751","0.883298445270205","0.891782753859156","0.898110414507556","0.904520519490703","0.91138078391626","0.916243887632263","0.920018165047337","0.924997851490514","0.931953659925323","0.9398008226418","0.948839557562371","0.957985756432585","0.965531410099445","0.97210941452489","0.976851537439291","0.979003488157286","0.97875840554253","0.974672406282264","0.968707770375307","0.965518177234565","0.966401551233052","0.967967409103618","0.968838216302467","0.971675771801261","0.974091381063056","0.979079632750304","0.992238952173946","1.01090727766755","1.02953377759987","1.04537272672576","1.06078065504192","1.07715209866079","1.09406437602182","1.11189464930879","1.13208451556626","1.15273482344139","1.17416165214329","1.19429135412792","1.21210447095445","1.22988764032239","1.24902602255123","1.27195436855652","1.2984231207314","1.3295260433749","1.36424973410578","1.40057887320373","1.43084397866086","1.45843575783739","1.50237259135439","1.5673609421946","1.65194824926447","1.76030108721451",
"Bulgaria","BGR","Population ages 70-74, female (% of female population)","SP.POP.7074.FE.5Y","2.44983368090176","2.42428010508415","2.40223908964942","2.40060056090811","2.42945497087774","2.49023470851278","2.57936411171896","2.67914793262252","2.78180011856142","2.88320858071636","2.9775053074925","3.06895930068192","3.16276539070123","3.25263848713418","3.33999878456614","3.43545812145809","3.53402598428149","3.62551703706584","3.7184928715065","3.8143893431189","3.90712645968818","3.98491385977156","4.0250743994393","4.05625654258834","4.08420073015523","4.03793526095846","3.92941260524789","3.81250194694629","3.68974849775371","3.61708770735379","3.69470569171512","3.89690244037685","4.13258182272481","4.36773114398853","4.57731719391498","4.72313035155814","4.80673722121782","4.88273272395145","4.95757555278029","5.00047487385091","5.02539796177603","5.06909111690442","5.1460165954726","5.26387744856729","5.41715939054733","5.560699354055","5.65424092625285","5.67387346478278","5.60950701213571","5.48661299733309","5.37047522853412","5.30586792999302","5.30014459341032","5.35576171101462","5.4503164716015","5.61013401430047","5.88182513715795","6.18189389689327","6.46921734282306","6.78349247959071","7.02102856885278","7.01832842052788","6.89082625904409","6.81685064792263",
"Bahrain","BHR","Population ages 70-74, female (% of female population)","SP.POP.7074.FE.5Y","0.758219307914265","0.723456906985078","0.688189982143555","0.657460542939213","0.634239216114284","0.650319891827978","0.702731145927045","0.752044432515926","0.78775685704124","0.808390787434415","0.820922012408821","0.817400473028203","0.794946577171218","0.767887995499819","0.742574257425742","0.721445025232098","0.707047643043297","0.699641306399849","0.696465131447828","0.693397753419126","0.685646945389292","0.672518394217116","0.660883546149676","0.655472397362468","0.653757874546969","0.653660583176002","0.65161678034478","0.647256752967567","0.646094406854306","0.646581372953639","0.645980681169383","0.65393622770672","0.671244687521772","0.685120538658116","0.692609782220636","0.699057379641931","0.705734838491978","0.716056182869733","0.73869984488388","0.775166534189628","0.812172480012609","0.838494521200572","0.855231756036642","0.849299209534926","0.815452312791473","0.786027547406235","0.778181406128739","0.784528574729608","0.801026366432554","0.82037418698643","0.843477031187112","0.865541560833399","0.864061316689734","0.860964144937923","0.871849337720223","0.862919534818928","0.841288273124867","0.834867994645975","0.845329619128993","0.87512192860289","0.935212794795337","1.02187820041254","1.11689647414264","1.22228190453006",
"Bahamas, The","BHS","Population ages 70-74, female (% of female population)","SP.POP.7074.FE.5Y","1.18902413019558","1.19322964767034","1.19087672626267","1.17540416223424","1.15375778983946","1.12603931501569","1.08981585869974","1.05567369397452","1.03509671967891","1.03118421357022","1.05677660792582","1.10740406663986","1.15646763268638","1.19545230880791","1.22508768728585","1.24620800254207","1.26420958931429","1.28897039559864","1.32175032775489","1.3548487398032","1.38654086752974","1.41409701312117","1.43218741121471","1.44172011833821","1.44329131467793","1.44793604545583","1.46924725749723","1.50051768632845","1.52994631568195","1.54196691551044","1.51873530768923","1.4780870389441","1.44440454483651","1.40788401408907","1.36584094917428","1.34726909341109","1.34777392137878","1.33520419933572","1.33334575677388","1.38228281469707","1.4421962795429","1.47425027569933","1.51181654755119","1.5459669425298","1.56010804025096","1.59885348321652","1.66131647747956","1.70785564708662","1.74493234208697","1.78038730401127","1.80154484804327","1.82790528754917","1.87983893594595","1.94127390001151","2.00300760820824","2.03759256488434","2.05724812380915","2.10115212813631","2.16224095043978","2.21989797007407","2.29777959149012","2.37788780428227","2.43385403412765","2.52246698893683",
